Id,Year,Location,FirstName,LastName,Title,GrossPay,RegularPay,OvertimePay,OtherPay
1,2011,Santa Cruz,EVE C,ZYZIK,ASSOCIATE PROFESSOR-ACAD YR,75225.00,75225.00,0.00,0.00
2,2011,Santa Cruz,LIDIA,ZYLOWSKA,ASSO PHYSICIAN DIPLOMATE,10847.21,10847.21,0.00,0.00
3,2011,Santa Cruz,ANN S,ZWEIG,"ANALYST, ADMINISTRATIVE,PRIN I",72332.16,72332.16,0.00,0.00
4,2011,Santa Cruz,JONATHAN A,ZWEIG,JUNIOR SPECIALIST,16659.92,14417.43,0.00,2242.49
5,2011,Santa Cruz,THOMAS L,ZUUR,"AUTO EQUIPMENT OPERATOR, SR",31361.23,29636.89,1688.95,35.39
6,2011,Santa Cruz,EILEEN L,ZURBRIGGEN,PROFESSOR - ACADEMIC YEAR,119541.65,102574.98,0.00,16966.67
7,2011,Santa Cruz,YI,ZUO,ASSISTANT PROFESSOR-ACAD YR,102175.03,76775.01,0.00,25400.02
8,2011,Santa Cruz,MARTHA C,ZUNIGA,PROFESSOR - ACADEMIC YEAR,102973.26,90575.04,0.00,12398.22
9,2011,Santa Cruz,DOUGLAS L,ZUIDEMA,PR ADMINISTRATIVE ANALYST II,71159.00,70684.00,0.00,475.00
10,2011,Santa Cruz,SYLVIA A,ZITO,MGMT SERV OFF I - SUPERVISOR,55470.48,54030.48,0.00,1440.00
11,2011,Santa Cruz,BRYAN T.,ZIMMER,PROGRAMMER/ANALYST IV,97440.00,97440.00,0.00,0.00
12,2011,Santa Cruz,MATTHEW C,ZIMMER,ASSISTANT SPECIALIST,3762.35,772.87,0.00,2989.48
13,2011,Santa Cruz,RACHEL ANN,ZIMMER,"AUTO EQUIPMENT OPERATOR, SR",2527.49,2464.68,0.00,62.81
14,2011,Santa Cruz,ADRIENNE L,ZIHLMAN,PROFESSOR - ACADEMIC YEAR,154650.03,154650.03,0.00,0.00
15,2011,Santa Cruz,"AUGUST JOHN,JR",ZIGON,ASST CHIEF POLICE/POLICE CAPTN,119907.15,112424.34,0.00,7482.81
16,2011,Santa Cruz,ELLEN C,ZIFF,ADMIN. SPECIALIST,44404.70,43904.70,0.00,500.00
17,2011,Santa Cruz,MARCUS G,ZIEGLER,ASST PROJECT_____-FISCAL YEAR,433.16,433.16,0.00,0.00
18,2011,Santa Cruz,SUZANNE M,ZIEGLER,"ANALYST, ADMINISTRATIVE, SR",32386.03,32076.03,0.00,310.00
19,2011,Santa Cruz,BIAO,ZHU,POSTDOC-EMPLOYEE,11532.00,11532.00,0.00,0.00
20,2011,Santa Cruz,JIANYU,ZHU,ASST PROJECT_____-FISCAL YEAR,46397.62,43274.97,0.00,3122.65
21,2011,Santa Cruz,JINGCHUN,ZHU,ASST RES ---- -FY-BUS/ECON/ENG,91374.96,91374.96,0.00,0.00
22,2011,Santa Cruz,JIE,ZHOU,POSTDOC-EMPLOYEE,40572.89,40572.89,0.00,0.00
23,2011,Santa Cruz,ZHIYOU,ZHOU,VST ASST RES ----- -FISCAL YR,32000.04,32000.04,0.00,0.00
24,2011,Santa Cruz,JIAN,ZHENG,PROGRAMMER/ANALYST IV,87467.71,86467.71,0.00,1000.00
25,2011,Santa Cruz,YINGCAI,ZHENG,ASST RES ----- - FISCAL YEAR,15543.78,15543.78,0.00,0.00
26,2011,Santa Cruz,YUN,ZHENG,PROGRAMMER/ANALYST IV,100111.34,98111.34,0.00,2000.00
27,2011,Santa Cruz,DANHUA,ZHAO,TEACHER-UNIV.EXT.-CONTRACT YR.,4072.00,0.00,0.00,4072.00
28,2011,Santa Cruz,LIAN-FENG,ZHAO,VST ASST RES ----- -FISCAL YR,2605.27,2605.27,0.00,0.00
29,2011,Santa Cruz,LIHUA,ZHAO,"ANALYST, ADMINISTRATIVE, SR",56250.17,54565.40,384.77,1300.00
30,2011,Santa Cruz,XIXI,ZHAO,RESEARCH _____ - FISCAL YEAR,61651.37,61651.37,0.00,0.00
31,2011,Santa Cruz,"JIN ZHONG,PROF",ZHANG,PROFESSOR - ACADEMIC YEAR,117275.01,117275.01,0.00,0.00
32,2011,Santa Cruz,QIANGLI,ZHANG,ASSOCIATE SPECIALIST,55881.00,55881.00,0.00,0.00
33,2011,Santa Cruz,YI,ZHANG,ASSOC PROF-AY-BUS/ECON/ENG,124602.81,93075.03,0.00,31527.78
34,2011,Santa Cruz,ZHIKE,ZHANG,ASSISTANT SPECIALIST,1805.22,1805.22,0.00,0.00
35,2011,Santa Cruz,GUANGMEI,ZHAI,JUNIOR SPECIALIST,8192.00,8192.00,0.00,0.00
36,2011,Santa Cruz,DANIEL R,ZERBINO,POSTDOC-EMPLOYEE,52443.04,52443.04,0.00,0.00
37,2011,Santa Cruz,RAMON M,ZEPEDA,"MECHANIC, PHYSICAL PLANT",39285.76,32454.50,93.79,6737.47
38,2011,Santa Cruz,STEVE R,ZENONE,PROGRAMMER/ANALYST IV - SUPERV,107472.00,107472.00,0.00,0.00
39,2011,Santa Cruz,LYDIA,ZENDEJAS,STUDENT AFF. OFFICER III,59576.46,58576.46,0.00,1000.00
40,2011,Santa Cruz,SAUL,ZENDEJAS,ATHLETIC TRAINER,1485.00,0.00,0.00,1485.00
41,2011,Santa Cruz,JONATHAN P,ZEHR,PROFESSOR - ACADEMIC YEAR,198433.29,149099.97,0.00,49333.32
42,2011,Santa Cruz,DEBORAH,ZEHNDER,LECTURER - ACADEMIC YEAR - 1/9,4712.61,4712.61,0.00,0.00
43,2011,Santa Cruz,PATRICIA J,ZAVELLA,PROFESSOR - ACADEMIC YEAR,144491.24,123324.99,0.00,21166.25
44,2011,Santa Cruz,MARY I,ZAVANELLI,LECTURER-AY-CONTINUING APPT.,62982.05,62982.05,0.00,0.00
45,2011,Santa Cruz,ERIKA S,ZAVALETA,ASSOCIATE PROFESSOR-ACAD YR,102523.22,74001.00,0.00,28522.22
46,2011,Santa Cruz,ANDRIY,ZATSERKLYANIY,POSTDOC-EMPLOYEE,25860.00,25860.00,0.00,0.00
47,2011,Santa Cruz,EVERARDO,ZARATE,"CUSTODIAN, SR",42354.00,40304.00,651.04,1398.96
48,2011,Santa Cruz,"BALDOMERO,JR",ZARAGOZA,"BUILDING MAINTENANCE SUPVR, SR",47866.10,47441.10,0.00,425.00
49,2011,Santa Cruz,TERESA,ZARAGOZA,"CUSTODIAN, SR",39128.12,39128.12,0.00,0.00
50,2011,Santa Cruz,WILLIAM LAWRENCE,ZANG,"AUTO EQUIPMENT OPERATOR, SR",16166.59,14223.97,478.43,1464.19
51,2011,Santa Cruz,ENRIQUE LUNA,ZAMORA,"FOOD SERVICE WORKER, PRIN",29258.19,27867.35,0.00,1390.84
52,2011,Santa Cruz,ESPERANZA,ZAMORA,_____ASSISTANT III,2586.97,2498.60,0.00,88.37
53,2011,Santa Cruz,ROLANDO,ZAMORA,"COOK, ASST",22098.65,21663.10,0.00,435.55
54,2011,Santa Cruz,STEPHANIE C,ZAKARIAN,_____ASSISTANT III,32597.97,32517.18,80.79,0.00
55,2011,Santa Cruz,ALAN MARK,ZAHLER,PROFESSOR - ACADEMIC YEAR,133794.04,108400.02,0.00,25394.02
56,2011,Santa Cruz,RAKAN,ZAHAWI,VST ASST RES ----- -FISCAL YR,11500.00,11500.00,0.00,0.00
57,2011,Santa Cruz,LYNN M,ZACHRESON,"ANALYST, ADMINISTRATIVE,PRIN I",35821.98,22996.97,0.00,12825.01
58,2011,Santa Cruz,JAMES C,ZACHOS,PROFESSOR - ACADEMIC YEAR,112650.03,112650.03,0.00,0.00
59,2011,Santa Cruz,THOMAS D,YUZVINSKY,ASOC PROJECT____-FY-B/ECON/ENG,18305.37,18305.37,0.00,0.00
60,2011,Santa Cruz,NICHOLAS C,YUKICH,"PROCTOR, SENIOR-SUPVR",59046.90,51931.26,4595.24,2520.40
61,2011,Santa Cruz,WENBO,YUAN,"ARCHITECT, SR",80593.18,80593.18,0.00,0.00
62,2011,Santa Cruz,BIN,YU,POSTDOC-EMPLOYEE,49660.21,49660.21,0.00,0.00
63,2011,Santa Cruz,ALLAN PETER,YOUNG,PROFESSOR - ACADEMIC YEAR,206922.28,162200.04,0.00,44722.24
64,2011,Santa Cruz,DEBORAH LENORE,YOUNG,"AUTO EQUIPMENT OPERATOR, SR",30062.27,29059.67,651.64,350.96
65,2011,Santa Cruz,DIANE C,YOUNG,_____ASSISTANT II,35533.16,35652.00,0.00,-118.84
66,2011,Santa Cruz,FELICIA CHERIE,YOUNG,STUDENT AFF. OFFICER III,48029.76,48029.76,0.00,0.00
67,2011,Santa Cruz,GARY E,YOUNG,LECTURER - ACADEMIC YEAR,36690.00,36690.00,0.00,0.00
68,2011,Santa Cruz,JANET D,YOUNG,LIBRARY ASSISTANT V,53833.98,53421.48,0.00,412.50
69,2011,Santa Cruz,ROBERT J,YOUNG,"FOOD SERVICE WORKER, PRIN",4664.22,4218.97,43.98,401.27
70,2011,Santa Cruz,SHELBY LYNN,YOUNG,"ANALYST, PERSONNEL, SR",35319.45,34769.45,0.00,550.00
71,2011,Santa Cruz,GREG,YOUMANS,LECTURER - ACADEMIC YEAR,30527.76,30527.76,0.00,0.00
72,2011,Santa Cruz,BRUCE DANIEL,YOST,SPECIALIST (FUNCTIONAL AREA),120000.00,120000.00,0.00,0.00
73,2011,Santa Cruz,MARIE M,YOO,STUDENT AFF OFF II-SUPERVISING,49092.42,48342.42,0.00,750.00
74,2011,Santa Cruz,CHRISTOPHER F,YONGE,LECTURER - ACADEMIC YEAR - 1/9,17734.17,17734.17,0.00,0.00
75,2011,Santa Cruz,MARK S,YOGI,STUDENT AFF OFF IV SUPERVISOR,29278.89,29278.89,0.00,0.00
76,2011,Santa Cruz,YILDIRAY,YILDIZ,ASSOCIATE SCIENTIST,96781.20,95551.20,0.00,1230.00
77,2011,Santa Cruz,LONI LEE,YIEN,"FOOD SERVICE WORKER, SR",25235.29,23954.81,0.00,1280.48
78,2011,Santa Cruz,RAJAINDER,YELDANDI,TEACHER-UNIV.EXT.-CONTRACT YR.,9731.50,0.00,0.00,9731.50
79,2011,Santa Cruz,FANG-CHIN,YEH,JUNIOR SPECIALIST,8859.24,8859.24,0.00,0.00
80,2011,Santa Cruz,JENNIFER R,YEAGER,"ANALYST, ADMINISTRATIVE, SR",66186.12,66186.12,0.00,0.00
81,2011,Santa Cruz,JOSHUA DANIEL,YBARRA,"MECHANIC, PHYSICAL PLANT",73705.83,72828.00,627.83,250.00
82,2011,Santa Cruz,PAUL,YBARRA,PROCTOR,34259.41,31763.66,215.53,2280.22
83,2011,Santa Cruz,AHMAD R,YAZDI,TEACHER-UNIV.EXT.-CONTRACT YR.,3533.25,0.00,0.00,3533.25
84,2011,Santa Cruz,KAZUAKI,YAZAWA,ADJ PROF-FY-BUS/ECON/ENG,66866.25,66866.25,0.00,0.00
85,2011,Santa Cruz,DEVONA C,YATES,JUNIOR SPECIALIST,32876.46,30385.08,0.00,2491.38
